Country Code,year,econ_score,social_score,physical_score,total_score
GIN,1996,68.41,13.96,32.47,29.58
GIN,1997,69.21,28.82,32.03,29.44
GIN,1998,69.13,23.26,31.66,29.88
GIN,1999,69.2,14.35,30.7,29.82
GIN,2000,69.25,29.59,30.04,29.84
GIN,2001,69.11,16.4,30.73,30.0
GIN,2002,72.81,14.96,30.85,30.15
GIN,2003,68.65,14.08,30.78,32.45
GIN,2004,68.36,15.97,32.64,33.22
GIN,2005,68.07,14.18,32.88,33.65
GIN,2006,67.89,17.38,34.93,34.0
GIN,2007,67.29,33.02,34.75,34.38
GIN,2008,66.93,30.09,35.95,34.26
GIN,2009,66.98,24.72,38.27,34.49
GIN,2010,66.71,23.06,39.58,34.69
GIN,2011,66.34,21.44,39.48,34.85
GIN,2012,65.91,22.0,38.76,35.12
GIN,2013,65.67,25.52,39.54,35.27
GIN,2014,60.42,21.91,42.11,36.45
GIN,2015,64.89,49.17,41.29,36.88
GIN,2016,63.93,24.67,40.4,37.55
GIN,2017,62.99,53.52,41.08,37.86
GIN,2018,62.2,27.36,40.26,38.4
GIN,2019,67.16,50.59,40.1,38.61
GIN,2020,61.52,48.49,40.6,38.18
GIN,2021,61.69,51.29,36.66,38.13
GIN,2022,60.2,28.12,37.59,41.39
GIN,2023,60.4,28.02,38.06,41.75
GIN,2024,72.73,18.95,,58.79
GMB,1990,40.23,27.36,44.5,24.81
GMB,1991,50.04,22.11,46.84,22.66
GMB,1992,49.97,16.97,47.83,22.61
GMB,1993,51.22,17.01,48.63,22.72
GMB,1994,49.75,19.24,48.19,22.93
GMB,1995,49.64,17.85,49.78,23.25
GMB,1996,49.57,19.65,50.69,23.55
GMB,1997,49.67,22.18,51.05,23.95
GMB,1998,49.67,29.19,52.85,24.23
GMB,1999,49.88,23.53,52.34,24.68
GMB,2000,49.92,14.96,48.45,25.55
GMB,2001,49.99,26.2,48.83,26.88
GMB,2002,49.63,31.65,47.9,30.11
GMB,2003,49.73,32.21,47.13,33.32
GMB,2004,49.8,39.75,46.06,33.96
GMB,2005,49.71,41.4,45.07,34.43
GMB,2006,49.42,39.57,43.06,34.65
GMB,2007,49.24,40.59,42.89,34.2
GMB,2008,49.54,45.37,42.1,34.35
GMB,2009,49.7,41.96,41.78,33.97
GMB,2010,49.73,43.96,40.24,34.14
GMB,2011,53.42,41.29,40.49,34.5
GMB,2012,47.09,40.55,40.0,34.61
GMB,2013,54.47,37.87,39.44,36.07
GMB,2014,55.57,48.23,41.47,37.36
GMB,2015,56.64,46.99,41.48,37.83
GMB,2016,57.69,51.22,42.29,38.3
GMB,2017,58.44,53.15,42.35,39.12
GMB,2018,65.07,39.46,43.04,39.33
GMB,2019,58.17,51.48,41.7,39.49
GMB,2020,57.5,39.68,40.88,39.91
GMB,2021,56.7,49.18,36.24,41.35
GMB,2022,60.35,42.49,50.9,41.71
GMB,2023,59.87,47.65,50.91,42.48
GMB,2024,67.87,42.21,,57.77
GNB,2005,70.83,18.74,53.29,30.36
GNB,2006,70.82,19.73,51.36,33.38
GNB,2007,70.85,19.71,51.37,33.99
GNB,2008,70.91,20.82,50.41,33.49
GNB,2009,70.97,18.31,50.17,33.75
GNB,2010,71.09,26.9,47.97,34.15
GNB,2011,71.06,18.17,48.81,34.42
GNB,2012,71.16,23.87,48.37,35.57
GNB,2013,71.16,19.69,48.08,35.76
GNB,2014,71.32,19.99,48.36,36.4
GNB,2015,71.42,20.29,49.97,36.54
GNB,2016,71.45,19.75,49.77,36.84
GNB,2017,71.59,19.49,50.23,37.04
GNB,2018,70.25,27.24,49.8,37.24
GNB,2019,71.1,10.48,49.61,37.3
GNB,2020,72.31,16.06,52.8,38.15
GNB,2021,72.95,20.2,48.18,38.04
GNB,2022,50.57,78.51,45.73,38.32
GNB,2023,47.24,66.32,46.37,38.67
GNB,2024,55.49,68.35,,57.88
GNQ,2022,44.67,59.67,51.99,45.13
GNQ,2023,44.63,59.63,44.23,45.28
GNQ,2024,62.68,42.23,,59.36
GRC,1990,29.52,47.02,40.06,78.21
GRC,1991,27.54,45.42,40.19,73.63
GRC,1992,26.27,46.62,41.28,74.03
GRC,1993,25.62,48.49,39.11,75.03
GRC,1994,27.26,47.1,39.66,76.33
GRC,1995,26.82,49.21,40.33,81.19
GRC,1996,26.33,51.18,40.74,81.74
GRC,1997,27.95,51.44,39.46,81.82
GRC,1998,25.21,52.65,38.53,82.21
GRC,1999,28.21,52.76,38.7,82.37
GRC,2000,29.9,46.88,44.65,81.75
GRC,2001,32.0,55.65,44.03,82.04
GRC,2002,31.59,53.72,42.18,82.73
GRC,2003,30.77,53.47,42.44,82.71
GRC,2004,29.87,53.37,43.0,83.0
GRC,2005,31.35,49.52,43.9,83.32
GRC,2006,32.11,47.95,43.68,83.28
GRC,2007,33.18,48.51,47.38,83.67
GRC,2008,37.4,52.85,47.27,83.45
GRC,2009,36.94,57.05,48.21,83.7
GRC,2010,37.87,51.77,46.25,84.05
GRC,2011,44.94,56.43,47.25,84.33
GRC,2012,45.51,56.62,47.16,85.81
GRC,2013,47.48,56.31,45.38,86.4
GRC,2014,49.31,52.37,45.68,86.56
GRC,2015,49.62,55.66,45.21,86.41
GRC,2016,49.54,53.32,44.08,85.98
GRC,2017,48.41,54.98,44.15,86.82
GRC,2018,47.16,57.25,43.49,86.8
GRC,2019,51.82,57.5,42.41,87.16
GRC,2020,51.97,57.97,45.98,87.11
GRC,2021,48.92,59.3,47.93,86.92
GRC,2022,50.68,22.48,50.87,88.25
GRC,2023,52.91,22.14,47.46,88.7
GRC,2024,62.2,40.3,,59.75
GRD,2022,25.18,24.56,55.81,66.07
GRD,2023,46.8,47.83,56.85,65.96
GRD,2024,,20.53,,60.3
GRL,2022,,,57.0,61.77
GRL,2023,,,57.33,61.43
GRL,2024,,,,57.77
GTM,1990,48.24,13.48,57.99,40.45
GTM,1991,37.87,16.47,58.38,40.56
GTM,1992,38.02,15.56,57.89,40.55
GTM,1993,38.14,17.26,54.8,40.77
GTM,1994,27.51,19.5,57.57,41.09
GTM,1995,38.6,16.06,54.55,42.07
GTM,1996,38.74,17.57,57.82,42.27
GTM,1997,39.0,19.86,60.31,42.68
GTM,1998,39.28,21.47,58.93,42.69
GTM,1999,30.67,36.61,54.45,41.68
GTM,2000,36.81,39.38,44.87,41.95
GTM,2001,39.82,40.42,45.01,41.98
GTM,2002,34.37,33.9,44.02,42.31
GTM,2003,35.29,26.18,44.99,42.62
GTM,2004,33.9,31.77,44.8,42.76
GTM,2005,39.87,38.96,44.5,42.86
GTM,2006,37.45,35.08,44.7,43.14
GTM,2007,42.24,38.16,46.02,44.26
GTM,2008,43.49,42.9,46.74,44.83
GTM,2009,44.8,40.61,43.99,45.01
GTM,2010,38.53,34.36,41.41,45.27
GTM,2011,31.13,36.06,40.25,46.03
GTM,2012,34.99,34.53,39.11,46.44
GTM,2013,37.24,38.5,39.42,47.12
GTM,2014,33.78,36.93,39.32,47.66
GTM,2015,30.13,38.14,41.42,48.18
GTM,2016,33.69,37.32,41.84,48.27
GTM,2017,29.16,33.95,40.95,48.31
GTM,2018,33.26,40.19,40.88,48.64
GTM,2019,33.72,38.75,42.85,50.45
GTM,2020,42.15,45.5,46.09,51.27
GTM,2021,35.92,39.28,41.11,50.79
GTM,2022,49.06,56.64,53.62,52.09
GTM,2023,48.53,58.3,52.51,52.34
GTM,2024,56.05,63.55,,57.41
GUM,2022,59.39,53.41,35.94,64.45
GUM,2023,59.4,53.69,36.05,64.49
GUM,2024,54.45,78.06,,58.2
GUY,1999,34.08,73.94,71.72,44.4
GUY,2000,34.09,63.73,71.1,44.6
GUY,2001,33.96,71.61,73.02,44.73
GUY,2002,26.71,67.66,70.82,45.11
GUY,2003,34.39,69.71,71.28,45.51
GUY,2004,34.95,69.44,72.51,47.3
GUY,2005,35.54,63.19,69.23,47.62
GUY,2006,36.03,67.38,68.54,47.59
GUY,2007,36.47,53.44,68.9,48.1
GUY,2008,36.86,57.99,65.14,48.83
GUY,2009,37.35,57.93,63.27,49.53
GUY,2010,37.89,57.22,65.85,50.35
GUY,2011,38.6,60.04,71.21,51.03
GUY,2012,39.28,60.93,70.29,51.3
GUY,2013,39.96,68.25,72.64,51.65
GUY,2014,40.67,63.18,77.67,52.07
GUY,2015,41.35,66.41,74.82,52.5
GUY,2016,42.22,70.58,76.34,52.82
GUY,2017,42.98,67.99,74.86,53.39
GUY,2018,39.97,61.47,74.04,53.81
GUY,2019,46.22,63.35,73.17,54.02
GUY,2020,48.1,66.61,72.23,54.1
GUY,2021,47.26,68.05,67.38,54.18
GUY,2022,46.84,16.25,44.47,57.53
GUY,2023,47.31,25.87,42.77,58.38
GUY,2024,56.86,20.64,,60.31
HKG,2022,61.23,32.65,33.52,71.63
HKG,2023,63.2,34.48,29.25,71.06
HKG,2024,69.69,32.12,,58.51
HND,1998,29.12,46.79,33.49,46.11
HND,1999,27.07,44.87,49.33,46.47
HND,2000,29.47,53.22,38.27,46.57
HND,2001,25.63,59.97,37.49,46.19
HND,2002,23.47,46.67,37.95,45.1
HND,2003,24.02,50.03,37.83,45.47
HND,2004,26.5,60.21,37.64,46.34
HND,2005,24.36,53.29,38.0,51.59
HND,2006,24.2,50.17,37.45,52.16
HND,2007,24.26,53.07,36.68,52.45
HND,2008,25.23,55.37,36.84,52.95
HND,2009,24.22,53.85,36.23,52.82
HND,2010,23.17,55.12,36.41,52.99
HND,2011,23.24,57.17,35.99,53.22
HND,2012,23.52,57.28,41.78,53.72
HND,2013,22.89,56.29,42.08,55.13
HND,2014,25.69,54.34,42.47,56.3
HND,2015,23.96,56.75,43.4,56.92
HND,2016,26.75,53.73,37.71,57.26
HND,2017,23.38,52.56,38.51,57.1
HND,2018,29.71,49.97,39.1,56.64
HND,2019,25.92,48.9,40.05,56.06
HND,2020,32.57,43.49,46.2,55.34
HND,2021,40.16,44.15,43.67,56.25
HND,2022,39.57,43.4,48.7,57.39
HND,2023,46.92,50.89,47.43,57.67
HND,2024,54.36,59.79,,58.72
HRV,1990,52.5,41.9,60.51,71.61
HRV,1991,59.17,38.57,64.44,69.46
HRV,1992,55.89,43.14,64.39,70.11
HRV,1993,55.56,41.62,62.03,71.26
HRV,1994,55.25,42.07,61.09,71.75
HRV,1995,54.96,55.43,60.07,71.68
HRV,1996,55.19,55.52,57.79,71.99
HRV,1997,54.78,55.09,57.15,72.51
HRV,1998,54.49,52.81,53.28,74.43
HRV,1999,54.01,55.11,52.18,77.06
HRV,2000,55.6,56.9,61.25,80.7
HRV,2001,51.51,49.56,61.36,80.87
HRV,2002,49.91,51.28,61.32,81.35
HRV,2003,50.53,51.05,64.39,82.51
HRV,2004,49.14,53.68,65.97,83.48
HRV,2005,52.08,55.4,65.15,83.57
HRV,2006,51.62,54.73,62.86,84.35
HRV,2007,49.32,53.58,64.19,84.15
HRV,2008,46.55,56.64,65.0,84.13
HRV,2009,49.57,60.43,61.36,85.56
HRV,2010,54.51,65.78,57.37,86.24
HRV,2011,58.19,61.06,57.24,86.39
HRV,2012,58.63,63.03,60.14,86.99
HRV,2013,58.51,63.07,56.74,87.55
HRV,2014,53.56,63.83,54.91,87.47
HRV,2015,53.65,65.38,55.11,85.88
HRV,2016,54.57,65.1,54.05,85.58
HRV,2017,54.61,65.57,52.83,86.63
HRV,2018,48.86,68.24,56.22,87.24
HRV,2019,52.0,70.01,53.44,87.8
HRV,2020,50.92,69.86,57.8,90.46
HRV,2021,49.95,71.95,57.63,90.62
HRV,2022,57.91,29.33,52.18,91.32
HRV,2023,60.12,29.36,48.01,91.97
HRV,2024,65.94,65.29,,60.15
HTI,2001,57.42,29.58,33.63,40.25
HTI,2002,57.05,29.5,33.97,40.27
HTI,2003,58.23,36.73,34.58,40.34
HTI,2004,56.38,29.23,34.01,40.09
HTI,2005,56.94,32.45,33.48,39.96
HTI,2006,55.71,27.31,31.95,37.19
HTI,2007,55.74,30.09,37.39,38.39
HTI,2008,55.26,32.81,37.99,37.9
HTI,2009,55.09,29.52,38.28,37.89
HTI,2010,54.24,35.16,25.93,38.01
HTI,2011,54.08,28.97,39.48,37.15
HTI,2012,47.68,30.3,39.07,36.16
HTI,2013,53.94,28.18,40.38,36.7
HTI,2014,53.8,27.11,42.4,36.64
HTI,2015,53.73,31.95,43.1,35.95
HTI,2016,53.63,28.97,40.47,33.66
HTI,2017,53.57,30.83,40.21,34.16
HTI,2018,53.35,28.4,45.19,34.96
HTI,2019,52.88,26.91,45.34,35.37
HTI,2020,51.71,29.78,49.03,37.01
HTI,2021,52.23,27.35,45.36,37.04
HTI,2022,42.42,52.13,58.05,39.23
HTI,2023,42.44,53.19,54.48,40.08
HTI,2024,43.54,48.46,,57.62
HUN,1990,60.88,37.5,70.39,66.61
HUN,1991,60.11,45.56,71.19,67.09
HUN,1992,56.33,45.7,73.87,68.08
HUN,1993,58.78,49.52,72.99,68.33
HUN,1994,58.63,44.6,74.03,68.66
HUN,1995,55.42,44.06,72.68,69.27
HUN,1996,55.51,45.18,69.35,70.15
HUN,1997,57.96,50.0,69.22,70.76
HUN,1998,58.24,52.81,70.5,70.61
HUN,1999,57.11,53.4,68.96,71.14
HUN,2000,57.42,54.16,75.64,72.14
HUN,2001,56.94,51.58,73.25,72.87
HUN,2002,56.91,54.72,73.96,73.28
HUN,2003,56.39,55.36,74.66,73.89
HUN,2004,54.47,59.28,74.26,74.42
HUN,2005,54.4,58.42,73.46,74.47
HUN,2006,53.33,61.8,74.01,75.74
HUN,2007,53.15,62.08,73.35,75.53
HUN,2008,53.84,61.44,71.59,75.88
HUN,2009,57.97,60.62,69.44,76.54
HUN,2010,59.17,59.06,69.75,76.58
HUN,2011,66.35,60.0,66.53,76.32
HUN,2012,67.37,60.46,65.04,76.44
HUN,2013,63.22,61.25,61.3,75.3
HUN,2014,63.1,59.83,62.02,75.46
HUN,2015,64.7,58.85,58.99,75.72
HUN,2016,63.84,57.27,60.77,75.24
HUN,2017,61.27,58.55,59.16,75.67
HUN,2018,61.47,59.94,60.34,76.9
HUN,2019,62.74,62.77,56.84,77.33
HUN,2020,61.4,61.75,63.5,76.69
HUN,2021,61.15,64.48,63.65,76.87
HUN,2022,59.73,36.67,57.03,78.46
HUN,2023,58.29,36.28,55.95,81.67
HUN,2024,64.82,73.57,,57.34
IDN,1990,38.67,40.36,45.32,41.27
IDN,1991,42.43,35.83,44.0,41.18
IDN,1992,43.6,36.05,43.07,41.45
IDN,1993,43.14,34.04,46.49,41.88
IDN,1994,40.48,36.23,41.64,42.13
IDN,1995,46.37,34.55,40.12,42.46
IDN,1996,39.6,35.86,41.43,42.92
IDN,1997,39.99,34.15,38.68,43.43
IDN,1998,41.6,32.96,39.11,44.02
IDN,1999,42.83,37.93,39.82,43.99
IDN,2000,44.02,40.54,35.01,43.43
IDN,2001,37.71,43.07,35.46,43.28
IDN,2002,37.54,44.1,34.84,43.53
IDN,2003,37.26,42.23,35.0,44.4
IDN,2004,34.0,46.71,33.13,46.39
IDN,2005,33.11,46.21,37.27,46.24
IDN,2006,35.95,44.32,37.05,46.35
IDN,2007,36.82,41.86,36.83,47.09
IDN,2008,40.39,44.09,37.09,47.78
IDN,2009,42.4,42.67,37.36,49.3
IDN,2010,43.64,48.59,37.51,49.71
IDN,2011,43.89,47.21,37.81,50.15
IDN,2012,43.84,46.34,37.81,51.84
IDN,2013,45.36,41.55,38.55,51.59
IDN,2014,45.63,44.41,38.75,51.76
IDN,2015,46.22,47.08,38.66,52.39
IDN,2016,47.53,41.18,39.03,52.84
IDN,2017,48.86,40.67,39.02,53.81
IDN,2018,47.77,44.42,38.83,54.14
IDN,2019,49.89,47.76,39.34,54.74
IDN,2020,50.71,50.1,41.95,55.18
IDN,2021,53.49,49.01,36.0,54.9
IDN,2022,50.47,47.57,50.66,56.09
IDN,2023,50.61,49.59,49.44,56.42
IDN,2024,43.05,41.22,,60.04
IMN,2022,,,43.8,67.17
IMN,2023,,,43.76,67.13
IMN,2024,,,,57.54
IND,1990,3.13,34.69,6.72,32.74
IND,1991,19.06,27.12,6.85,33.1
IND,1992,20.42,43.37,6.03,33.24
IND,1993,20.2,33.62,7.28,33.62
IND,1994,15.15,21.06,6.36,34.14
IND,1995,26.59,36.35,6.09,34.36
IND,1996,26.37,36.65,6.2,34.32
IND,1997,26.21,37.58,6.1,34.78
IND,1998,26.04,44.39,7.05,35.05
IND,1999,25.85,37.43,8.92,35.16
IND,2000,18.77,2.46,10.88,35.67
IND,2001,24.72,3.88,11.21,35.71
IND,2002,25.67,6.18,11.36,36.16
IND,2003,25.64,28.07,12.55,36.21
IND,2004,25.64,30.1,15.48,37.25
IND,2005,19.86,22.57,15.54,42.1
IND,2006,24.8,26.85,18.28,45.3
IND,2007,24.0,34.85,19.27,45.51
IND,2008,23.28,44.94,20.83,45.61
IND,2009,22.56,48.48,21.9,46.12
IND,2010,17.91,32.06,22.96,50.01
IND,2011,21.0,28.11,23.95,50.39
IND,2012,18.71,27.5,24.26,50.64
IND,2013,19.61,44.53,24.53,50.95
IND,2014,19.07,44.69,25.28,51.21
IND,2015,18.62,45.69,25.51,51.52
IND,2016,18.2,44.74,26.5,52.12
IND,2017,17.81,57.73,26.29,52.22
IND,2018,16.85,36.5,27.32,52.23
IND,2019,18.47,39.76,28.14,53.77
IND,2020,19.43,36.58,29.25,54.64
IND,2021,20.99,39.9,24.78,52.06
IND,2022,44.09,50.79,37.53,53.99
IND,2023,43.37,48.57,38.05,54.28
IND,2024,42.46,42.48,,53.49
IRL,1990,52.87,56.82,47.61,77.62
IRL,1991,49.27,66.84,46.68,77.83
IRL,1992,51.33,65.71,46.15,78.32
IRL,1993,53.29,69.95,46.07,80.03
IRL,1994,54.1,71.0,45.34,80.54
IRL,1995,53.87,69.48,45.49,80.62
IRL,1996,53.86,72.42,44.78,80.59
IRL,1997,56.94,71.5,43.59,80.09
IRL,1998,57.5,75.97,45.15,79.84
IRL,1999,57.53,76.69,48.71,79.86
IRL,2000,56.59,79.33,48.49,79.9
IRL,2001,57.76,77.97,49.64,79.93
IRL,2002,60.91,80.19,48.26,80.59
IRL,2003,61.13,79.63,43.69,80.65
IRL,2004,61.18,77.3,45.43,81.08
IRL,2005,61.79,78.16,43.1,81.82
IRL,2006,60.3,79.65,42.33,82.01
IRL,2007,61.2,74.87,41.23,82.25
IRL,2008,67.89,76.63,40.75,82.39
IRL,2009,78.9,77.09,43.66,83.14
IRL,2010,78.95,76.09,39.61,84.01
IRL,2011,78.3,76.91,44.32,86.3
IRL,2012,78.32,74.3,39.81,86.51
IRL,2013,71.87,76.62,37.22,87.93
IRL,2014,70.32,75.26,36.32,88.96
IRL,2015,69.86,74.93,35.23,89.18
IRL,2016,69.34,75.57,34.2,90.64
IRL,2017,67.79,73.04,33.56,91.1
IRL,2018,65.68,77.17,32.42,91.37
IRL,2019,67.77,76.2,33.67,91.77
IRL,2020,65.7,76.5,35.69,92.31
IRL,2021,64.71,77.25,36.75,92.32
IRL,2022,49.54,20.6,48.84,91.94
IRL,2023,47.69,21.16,40.09,91.81
IRL,2024,49.75,60.49,,60.25
IRN,1990,8.89,24.52,32.26,31.74
IRN,1991,4.51,29.88,36.05,33.18
IRN,1992,9.52,28.29,37.13,32.86
IRN,1993,10.8,32.24,37.88,33.44
IRN,1994,12.32,35.73,38.56,35.18
IRN,1995,14.12,36.44,39.11,37.77
IRN,1996,10.74,37.74,39.37,39.76
IRN,1997,15.52,36.43,39.52,39.21
IRN,1998,14.88,40.64,39.11,40.14
IRN,1999,14.22,37.96,38.76,41.87
IRN,2000,13.58,39.78,43.82,42.62
IRN,2001,12.94,40.28,44.57,44.02
IRN,2002,11.14,38.63,45.86,45.17
IRN,2003,13.46,43.34,46.24,46.52
IRN,2004,14.11,39.52,47.47,47.49
IRN,2005,9.31,40.79,48.07,48.32
IRN,2006,10.73,45.53,47.01,48.73
IRN,2007,11.08,49.92,44.49,48.39
IRN,2008,9.85,44.12,43.73,46.98
IRN,2009,12.25,44.58,43.12,47.41
IRN,2010,9.07,44.41,42.07,47.49
IRN,2011,7.94,44.93,39.85,47.53
IRN,2012,10.08,44.24,38.7,48.53
IRN,2013,7.68,40.63,38.68,48.05
IRN,2014,7.92,44.91,37.71,48.5
IRN,2015,9.28,46.67,36.29,49.37
IRN,2016,10.19,46.35,36.18,52.44
IRN,2017,10.41,48.8,36.01,53.42
IRN,2018,10.67,43.96,36.47,54.54
IRN,2019,10.59,44.07,36.35,54.62
IRN,2020,11.7,47.15,33.19,52.71
IRN,2021,10.92,43.28,30.56,51.54
IRN,2022,67.4,46.9,63.52,54.2
IRN,2023,68.13,50.35,62.74,57.42
IRN,2024,70.49,58.78,,53.57
IRQ,1990,7.67,60.91,80.63,29.73
IRQ,1991,19.03,40.6,73.86,29.15
IRQ,1992,18.91,43.36,59.77,29.26
IRQ,1993,18.93,30.44,58.29,29.5
IRQ,1994,18.87,49.47,54.35,29.74
IRQ,1995,18.95,49.68,54.93,30.12
IRQ,1996,18.92,36.09,52.34,30.64
IRQ,1997,11.52,50.93,50.01,31.08
IRQ,1998,18.92,50.55,47.38,32.27
IRQ,1999,19.22,14.52,46.79,32.4
IRQ,2000,19.58,20.48,43.02,33.74
IRQ,2001,20.09,40.33,43.73,34.3
IRQ,2002,20.78,46.94,43.51,34.6
IRQ,2003,21.62,33.09,50.87,33.8
IRQ,2004,22.3,24.34,53.58,33.91
IRQ,2005,22.6,37.89,53.25,37.91
IRQ,2006,23.1,38.64,58.27,37.93
IRQ,2007,20.13,17.05,57.95,38.7
IRQ,2008,22.34,41.01,47.55,41.45
IRQ,2009,21.13,38.7,39.96,42.2
IRQ,2010,19.63,41.03,40.17,42.35
IRQ,2011,18.27,39.31,39.23,42.28
IRQ,2012,9.71,28.65,38.97,43.12
IRQ,2013,13.95,31.75,39.47,43.09
IRQ,2014,4.03,43.84,39.47,43.28
IRQ,2015,11.44,40.89,39.12,44.14
IRQ,2016,5.43,48.15,50.62,44.84
IRQ,2017,1.51,45.71,45.6,43.31
IRQ,2018,5.76,32.68,42.0,43.23
IRQ,2019,6.34,51.67,42.12,43.47
IRQ,2020,7.12,53.57,50.11,44.0
IRQ,2021,4.21,35.97,37.47,43.91
IRQ,2022,66.09,32.29,53.12,46.79
IRQ,2023,66.13,32.35,53.69,44.39
IRQ,2024,54.93,22.9,,52.89
ISL,1990,71.38,69.59,36.95,78.08
ISL,1991,63.74,68.91,46.28,80.8
ISL,1992,60.91,69.99,31.32,82.24
ISL,1993,65.38,70.58,28.67,83.25
ISL,1994,66.7,67.89,31.86,83.57
ISL,1995,65.55,75.74,32.0,82.29
ISL,1996,63.97,74.52,34.96,83.25
ISL,1997,66.6,73.05,38.71,84.14
ISL,1998,64.94,62.41,31.34,83.76
ISL,1999,65.56,57.91,30.77,84.97
ISL,2000,66.72,63.32,34.46,85.27
ISL,2001,64.2,61.2,36.21,86.08
ISL,2002,68.78,62.78,36.6,86.61
ISL,2003,61.73,64.96,30.51,86.37
ISL,2004,70.41,65.74,35.12,88.04
ISL,2005,68.86,67.21,31.27,89.36
ISL,2006,67.03,68.95,31.27,89.31
ISL,2007,66.28,70.75,31.6,89.02
ISL,2008,68.96,66.92,30.72,88.6
ISL,2009,76.86,68.08,33.25,89.01
ISL,2010,73.62,65.3,34.81,90.37
ISL,2011,74.5,69.28,32.64,90.91
ISL,2012,71.04,65.8,29.48,91.24
ISL,2013,73.95,71.13,29.17,92.75
ISL,2014,71.16,68.4,29.32,93.0
ISL,2015,70.82,69.26,27.66,93.55
ISL,2016,67.74,71.75,32.75,94.41
ISL,2017,68.49,74.03,33.38,94.5
ISL,2018,69.24,79.37,33.85,94.76
ISL,2019,73.62,77.85,30.79,95.06
ISL,2020,71.18,75.82,33.94,95.07
ISL,2021,68.96,78.73,29.25,95.64
ISL,2022,38.78,21.19,48.74,95.91
ISL,2023,38.37,20.98,39.27,95.79
ISL,2024,32.04,36.68,,61.1
ISR,1990,52.34,47.84,28.93,71.67
ISR,1991,42.41,53.38,30.69,73.53
ISR,1992,44.56,53.49,32.42,74.06
ISR,1993,44.42,53.69,32.93,74.66
ISR,1994,46.14,53.51,33.23,75.26
ISR,1995,48.16,52.67,31.66,75.85
ISR,1996,51.07,60.77,31.03,75.98
ISR,1997,52.1,59.81,32.64,76.2
ISR,1998,54.15,57.94,37.5,76.74
ISR,1999,56.03,53.34,34.94,79.37
ISR,2000,57.99,63.39,36.98,80.29
ISR,2001,58.31,62.41,37.03,81.24
ISR,2002,59.55,62.82,35.94,81.79
ISR,2003,59.17,63.07,36.43,82.96
ISR,2004,54.27,51.71,36.49,83.24
ISR,2005,55.69,66.14,34.29,83.23
ISR,2006,55.06,65.09,33.21,83.22
ISR,2007,56.9,65.87,32.99,83.4
ISR,2008,58.21,66.72,33.71,83.72
ISR,2009,62.44,65.83,32.39,85.29
ISR,2010,62.62,62.35,33.34,85.99
ISR,2011,61.34,62.57,31.85,86.26
ISR,2012,60.33,66.09,31.46,86.62
ISR,2013,60.86,65.83,30.36,88.14
ISR,2014,60.56,66.69,31.2,88.18
ISR,2015,60.25,66.96,32.32,89.25
ISR,2016,60.83,67.11,30.79,89.64
ISR,2017,61.43,67.07,32.3,90.26
ISR,2018,63.01,69.18,31.9,90.84
ISR,2019,62.9,71.36,30.95,90.61
ISR,2020,64.66,69.58,36.47,91.52
ISR,2021,64.63,71.37,34.3,92.0
ISR,2022,54.68,27.65,45.61,90.41
ISR,2023,54.74,27.75,42.37,90.62
ISR,2024,57.27,57.54,,60.51
ITA,1990,41.36,48.91,51.29,79.62
ITA,1991,35.67,52.76,51.69,78.61
ITA,1992,36.98,51.73,51.26,79.42
ITA,1993,36.38,52.54,49.87,79.48
ITA,1994,37.83,49.8,49.83,79.88
ITA,1995,36.18,52.1,49.45,80.47
ITA,1996,37.52,51.09,47.67,80.81
ITA,1997,36.77,53.55,47.0,81.62
ITA,1998,37.43,49.71,46.06,81.68
ITA,1999,37.32,55.05,46.03,81.48
ITA,2000,40.32,58.11,47.63,81.42
ITA,2001,42.69,58.69,46.94,81.53
ITA,2002,41.7,57.87,45.84,81.59
ITA,2003,42.78,60.16,43.16,82.16
ITA,2004,43.82,54.61,42.68,82.5
ITA,2005,44.84,53.4,43.44,83.54
ITA,2006,45.47,57.6,43.98,85.28
ITA,2007,46.84,58.52,43.18,86.1
ITA,2008,46.94,57.73,42.21,87.0
ITA,2009,48.15,58.77,41.43,87.47
ITA,2010,50.64,59.6,40.92,87.79
ITA,2011,50.47,60.43,40.4,87.9
ITA,2012,51.62,60.69,39.22,88.21
ITA,2013,53.96,58.52,38.9,91.61
ITA,2014,53.07,57.0,39.55,91.96
ITA,2015,53.03,55.85,38.52,92.11
ITA,2016,53.44,58.59,37.81,92.52
ITA,2017,52.72,58.88,37.36,93.07
ITA,2018,55.37,63.19,36.62,94.08
ITA,2019,56.42,64.78,35.97,94.64
ITA,2020,55.34,63.78,40.64,94.52
ITA,2021,54.86,67.43,39.21,94.72
ITA,2022,57.69,34.8,44.55,94.35
ITA,2023,57.8,34.97,40.99,94.62
ITA,2024,68.0,51.74,,59.59
JAM,1990,30.2,53.27,26.66,53.77
JAM,1991,39.13,65.14,26.97,53.85
JAM,1992,34.87,57.02,27.56,52.03
JAM,1993,40.81,58.26,30.68,51.25
JAM,1994,37.89,56.8,29.53,50.7
JAM,1995,42.88,59.87,30.88,50.55
JAM,1996,42.53,58.48,33.92,51.39
JAM,1997,42.06,58.99,36.37,51.63
JAM,1998,37.93,60.7,35.71,52.77
JAM,1999,41.48,67.29,36.7,53.29
JAM,2000,38.35,59.42,32.6,54.82
JAM,2001,40.68,60.4,32.43,55.52
JAM,2002,42.81,62.58,34.39,56.07
JAM,2003,42.57,65.09,35.78,56.13
